#{"t_start": 1748428079.6689258, "env_id": "None"}
r,l,t
-0.9,2,41.149882
-0.9,2,41.212003
-1.0,1,41.24974
-0.8,3,41.321926
-1.0,1,41.364509
-1.0,1,41.3953
-1.0,1,41.417374
-1.1,2,41.479441
-1.0,1,41.510794
-1.0,1,41.546573
-1.1,2,41.597355
-1.2,5,41.715971
-0.9,2,41.786521
-0.9,2,41.860043
-1.0,1,41.886017
-1.1,2,41.945817
-1.0,1,41.97212
-0.9,2,42.023996
-1.1,2,42.085524
-1.0,1,42.11689
-0.9,2,42.164312
-1.0,1,42.185687
-1.7,10,42.455601
-1.2,3,42.528343
-1.1,2,42.585003
-1.1,4,42.6978
-1.0,1,42.721344
-1.2,3,42.804309
-1.1,2,42.877726
-0.9,2,42.930778
-1.0,1,42.964298
-1.0,1,42.992912
-1.0,1,43.016987
-0.9,2,43.078646
-1.2,3,43.145351
-1.0,1,43.183539
1.0,1,43.209788
-1.2,5,43.349639
-1.2,3,43.448534
-1.0,3,43.52976
-1.0,1,43.565213
-1.0,1,43.591237
-1.2,3,43.678815
-1.0,3,43.763955
-1.0,1,43.794363
-1.0,1,43.822217
-1.0,3,43.900582
-0.9,2,43.955979
-1.0,3,44.048601
-1.1,2,44.098508
-0.9,2,44.154843
-1.0,1,44.183212
-0.9,2,44.250084
-1.0,1,44.279786
-1.0,1,44.308261
-1.0,1,44.33132
-1.0,3,44.412561
-1.3,6,44.570868
-1.0,1,44.598039
-1.0,1,44.631092
-1.0,1,44.650546
-1.1,2,44.709041
-1.0,1,44.745152
-1.0,1,44.770774
-1.0,1,44.81089
-1.0,1,44.832304
-1.1,2,44.875394
-1.1,4,44.987236
-1.0,1,45.014676
-1.0,1,45.040644
-1.0,1,45.078324
-1.0,3,45.149706
-0.9,2,45.204869
-1.0,1,45.237
-1.0,1,45.260594
-0.9,4,45.349687
-1.0,3,45.419994
-1.0,1,45.455848
-1.0,1,45.484056
-1.0,1,45.517082
-0.9,2,45.563814
-1.0,1,45.60111
-1.2,3,45.688858
-1.0,1,45.718572
-0.8,3,45.783561
-1.0,1,45.807162
-1.0,1,45.85016
-1.0,1,45.880242
-1.0,1,45.899891
-1.0,1,45.927977
-1.0,1,45.964433
-0.9,4,46.052762
-1.0,3,46.127654
-1.3,4,46.230076
-1.0,1,46.255936
-1.1,6,46.183305
-1.0,1,46.205871
-1.1,2,46.270898
-1.1,4,46.366322
-1.0,5,46.488542
-1.1,2,46.555436
-1.0,1,46.577321
0.8,5,46.692509
-1.0,1,46.711461
1.0,1,46.737427
-1.0,1,46.765951
1-1.2,5,47.130469
-1.0,1,47.16522-0.8,5,47.022331
-1.1,2,47.088742
-1.4,9,47.408536
-0.8,5,47.567581
-1.0,1,47.601041
-1.0,1,47.642598
-1.0,1,47.673086
-1.0,1,47.70061
-1.0,1,47.728434
-1.0,1,47.75507
-0.8,3,47.832561
-1.0,5,47.942564
-1.1,2,48.003585
-1.0,1,48.033024
-1.0,1,48.074858
-1.0,3,48.154614
-0.9,2,48.205189
-1.0,1,48.233057
-1.0,1,48.256154
-0.9,2,48.317972
-0.9,2,48.368591
-1.2,5,48.493956
-1.0,1,48.521416
-1.2,3,48.622711
-1.0,1,48.650158
-0.9,2,48.689291
-1.0,3,48.785342
-1.0,3,48.852869
-0.9,2,48.902946
-1.0,1,48.937183
-1.1,2,48.987719
-1.1,2,49.051308
-1.3,6,49.197018
-1.0,3,49.271201
-0.9,2,49.321164
-1.0,1,49.356105
-1.0,1,49.385588
-0.8,3,49.477078
-0.9,2,49.537229
-1.5,10,49.774215
-0.9,2,49.821729
-1.0,3,49.899081
-1.0,1,49.922391
-1.0,1,49.955731
-1.1,2,50.008647
-1.0,1,50.040814
-1.0,1,50.076156
-1.0,1,50.099459
-1.0,1,50.128623
-1.0,1,50.156304
-0.9,2,50.204967
-1.0,1,50.239029
-1.0,1,50.270214
-1.0,1,50.302952
-1.0,1,50.329924
-1.0,1,50.361312
-1.0,1,50.387758
-1.0,1,50.422778
-0.8,3,50.491377
-1.0,1,50.524271
-1.0,5,50.632391
-1.3,4,50.73674
-1.2,5,50.856773
-1.1,2,50.909878
-1.0,1,50.937422
-1.0,1,50.964635
-1.0,3,51.036-1.0-1.0,1,51.0660-0.9,2,51.345042
-0.8,3,51.398906
-1.0-0.7,4,51.2272-1.0,7,51.584065
-1.1,2,51.630745
-1.0,3,51.710365
-1.0,1,51.770926
-1.0,1,51.795807
-1.0,3,51.878575
-1.0,1,51.905478
-1.2,3,51.997998
-1.0,1,52.03032
-0.8,3,52.097209
-1.5,6,52.27794
-0.8,5,52.407228
-1.1,4,52.52806
-1.0,3,52.612055
-1.1,2,52.660397
-1.0,1,52.698337
-1.0,1,52.728366
-0.9,2,52.781509
-1.0,1,52.801442
-1.0,1,52.824863
-0.9,2,52.87913
-1.0,1,52.903986
-0.9,2,52.964483
-1.1,2,53.021617
-1.0,1,53.049083
-1.2,3,53.116597
-1.1,6,53.235622
-1.2,5,53.3622
-1.0,1,53.385431
-0.9,2,53.429797
-1.0,1,53.472649
-1.0,1,53.518219
-1.1,2,53.583684
-1.0,1,53.61816
-1.1,6,53.781623
-1.0,1,53.813377
-1.0,1,53.836099
-1.0,1,53.871889
-1.0,3,53.944675
-1.0,1,53.969129
-0.9,2,54.029506
-1.2,3,541.1,6,53.-1.2,3,5-1.2,3,53.-1.0,3,5-1.0,3,54.058723
-1.0,1,54.-1.0,3,5-1.1,2,54.-1.0,1,54.391246
-1.1,2,5-1.1,8,54.355065
-1.0,1,54.376973
-1.0,1,54.401994
-1.1,2,54.460068
-0.9,8,54.644353
-1.2,3,54.718866
-0.9,2,54.776603
-0.9,2,54.826541
-0.9,2,54.88841
-0.7,6,55.044089
-1.0,1,55.073267
-0.8,5,55.220904
-1.1,4,55.335225
-1.1,6,55.488724
-1.0,1,55.513622
-1.1,2,55.557756
-1.0,3,55.639089
-1.0,1,55.668218
-1.0,1,55.705646
-1.0,1,55.73563
-1.2,3,55.802538
-1.0,1,55.830901
-0.9,2,55.887913
-1.0,1,55.918501
-0.8,11,56.185649
-1.0,1,56.206785
-1.0,3,56.288433
-1.1,2,56.336503
-1.1,4,56.439667
-1.0,1,56.4692
-1.0,1,56.506619
-1.0,1,56.532775
-0.9,2,56.572565
-1.0,1,56.603109
-1.1,2,56.643687
-1.0,1,56.66926
-0.9,2,56.722552
-1.0,1,56.749059
-1.3,4,56.855446
-1.0,1,56.893501
-1.2,3,56.962598
-1.1,4,57.074027
-0.6,5,57.221084
-1.0,1,57.25156
-1.1,2,57.306809
-1.0,1,57.336052
-1.0,1,57.35582
-1.0,1,57.38398
-1.1,2,57.431867
-0.8,3,57.486761
-1.1,2,57.541858
-1.0,1,57.572874
-0.9,2,57.640514
-1.0,1,57.668422
-1.0,1,57.688364
-1.0,1,57.721874
-1.0,1,57.746395
-1.0,1,57.773066
-1.1,4,57.868975
-1.0,1,57.888378
-1.0,3,57.972484
-1.0,1,58.005273
-0.9,2,58.074608
-0.9,2,58.118428
-1.0,1,58.154828
-1.1,2,58.201617
-1.3,4,58.287772
-1.0,1,58.311767
-1.0,1,58.355594
-0.6,7,58.542539
-0.9,6,58.690027
-1.0,1,58.72084
-1.0,1,58.749379
-1.0,1,58.785505
