#{"t_start": 1747756954.1655493, "env_id": "None"}
r,l,t--1.2,3,9.49169-1.2,5,9.632087
-1.0,3,32.162346
-1.0,1,32.187874
1.1,2,32.246296
-1.0,1,32.267497
-0.8,3,32.353717
-1.0,1,32.373959
-1.0,1,32.412039
-1.1,2,32.4598
-1.0,1,32.485676
-1.0,1,32.-1.0,7,3-0.8,5,32.64677
-1.0,3,32.739334
-1.3,6,32.904272
-1.0,1,32.932368
-1.0,1,32.957631
-1.2,3,33.051875
-1.0,1,33.082863
1.0,1,33.117147
-1.0,3,33.204059
-1.0,3,33.289377
-1.0,1,33.31128
-1.0,1,33.334005
-0.9,2,33.391253
-1.2,3,33.474659
-1.0,1,33.500316
-1.0,1,33.537962
-1.0,3,33.620298
-1.1,4,33.727911
-1.0,1,33.761992
-0.8,3,33.855452
-1.0,5,33.974731
-1.1,4,34.08364
-0.9,2,34.139277
-1.1,2,34.187503
-1.0,1,34.208808
-1.0,1,34.245287
-1.0,1,34.273897
-0.8,11,34.540737
-1.1,4,34.634462
-1.0,1,34.666268
-1.2,5,34.781706
-1.4,9,35.019942
-1.0,1,35.052294
-1.2,5,35.165186
-0.9,2,35.224103
-0.8,3,35.33392
-1.0,1,35.363908
-0.9,2,35.424686
-1.1,2,35.478998
-1.0,1,35.505381
-0.9,2,35.562576
-1.0,1,35.583066
-0.8,11,35.832639
-1.0,1,35.86319
-1.0,1,35.894437
-1.0,1,35.924478
-1.0,1,35.958287
-0.8,5,36.084127
-0.9,2,36.145393
-1.0,1,36.180923
-1.0,3,36.251123
-1.1,2,36.309151
-1.1,2,36.350632
-0.6,5,36.474957
-1.0,1,36.500192
-1.0,1,36.532088
-1.0,3,36.599389
-1.0,1,36.625927
-0.8,3,36.706171
-0.9,6,36.823548
-0.9,2,36.868544
-0.9,2,36.924458
-1.2,3,37.096266
-1.0,1,37.133373
-1.0,1,37.156884
-1.0,1,37.183286
-0.9,4,37.279102
-0.9,2,37.326529
-1.1,2,37.38625
-1.0,1,37.40935
-1.0,1,37.429632
-1.0,3,37.5174
-1.0,1,37.543691
-1.1,2,37.591196
-1.0,3,37.654112
-1.2,3,37.71669
-1.0,1,37.74597
-1.0,1,37.779567
-1.0,1,37.803808
-1.0,1,37.825658
-1.2,5,37.957817
-1.0,1,37.994304
-1.0,3,38.075236
-1.0,1,38.114411
-1.0,1,38.137694
-1.0,3,38.219654
-1.1,4,38.319992
-0.9,4,38.409855
-1.2,3,38.487352
-1.0,1,38.508648
-1.0,3,38.575114
-1.0,1,38.608057
-0.9,6,38.748493
-1.0,1,38.781416
-1.0,1,38.806138
-1.0,3,38.885637
-1.0,1,38.907958
-1.0,1,38.951056
-1.0,1,38.971447
-1.0,1,39.004305
-1.0,1,39.037812
-1.1,2,39.093034
-1.0,1,39.116873
-1.0,1,39.144335
-0.9,4,39.264115
-0.9,2,39.299473
-0.9,2,39.346969
-1.0,1,39.377522
-1.0,1,39.425951
-1.3,4,39.513963
-1.0,1,39.537587
-1.0,1,39.57541
-1.0,1,39.603776
-1.1,6,39.758353
-1.0,1,39.784211
-1.0,1,39.805014
-1.0,3,39.888892
-1.0,3,39.988762
-1.0,3,40.055128
-1.0,3,40.116953
-1.0,1,40.156012
-1.0,1,40.197554
-1.0,1,40.224905
-1.0,1,40.26585
-1.0,1,40.301805
-1.0,1,40.326754
-1.0,1,40.363745
-1.1,4,40.466766
-0.9,2,40.513886
-1.0,3,40.614812
-0.9,2,40.66099
-1.1,2,40.718047
-0.9,2,40.763138
-1.0,1,40.797904
-0.9,4,40.887709
-0.8,7,41.072856
-0.9,2,41.116995
-1.0,1,41.148774
-1.1,2,41.218345
1.0,1,41.243034
-0.8,3,41.314849
-1.0,1,41.341647
-1.0,3,41.405491
-1.0,3,41.488304
-0.9,2,41.534559
-1.1,4,41.636233
-1.1,2,41.680331
-1.1,2,41.738089
-0.9,2,41.783923
-1.1,4,41.887935
-0.8,3,41.947692
-1.0,5,42.077156
-0.9,2,42.132793
-1.0,1,42.159408
-0.9,4,42.261892
-1.0,9,42.468021
-1.2,3,42.553848
-0.9,4,42.66061
-1.0,3,42.723482
-0.5,6,42.874133
-1.2,3,42.956692
-0.9,4,43.051235
-1.0,1,43.079098
-0.9,4,43.164514
-1.0,3,43.230248
-0.9,6,43.370543
-0.9,4,43.45819
-1.0,1,43.47838
-1.1,2,43.53646
-1.0,1,43.560673
-1.1,2,43.599058
-1.0,1,43.624528
-1.1,2,43.684436
-1.0,1,43.710929
-1.0,1,43.74572
-1.0,1,43.769895
-0.8,5,43.895583
-1.0,1,43.932461
-1.0,1,43.958329
-1.0,1,43.989059
-1.0,1,44.017763
-1.0,1,44.037799
-1.0,1,44.068013
-0.9,4,44.165884
-1.0,1,44.203279
-1.0,1,44.223056
-1.1,2,44.278673
-0.9,2,44.3378
-1.0,1,44.362804
-1.0,1,44.39512
-1.0,1,44.416758
-1.1,2,44.478276
-1.0,1,44.497511
-1.0,1,44.522195
-0.9,4,44.617832
-1.0,1,44.644824
-1.0,1,44.682378
-1.0,1,44.707099
-1.0,5,44.816251
-1.3,6,44.978969
-1.0,1,45.016264
-1.0,1,45.052593
-1.0,1,45.084949
-1.0,3,45.165519
-1.2,3,45.244456
-0.9,2,45.2889
-1.0,1,45.312254
-1.1,2,45.358434
-1.1,2,45.418901
-0.9,2,45.473954
-0.9,2,45.520572
-0.9,2,45.5781
-1.0,3,45.64632
-0.9,2,45.70939
-1.0,1,45.738765
-1.0,1,45.779758
-1.2,7,45.937922
-0.9,4,46.024479
-1.0,1,46.050028
-1.0,1,46.077863
-1.1,2,46.152034
-1.0,1,46.183399
-0.9,2,46.228997
-1.0,3,46.288119
-1.0,1,46.311097
-0.9,2,46.369925
-1.0,1,46.394086
-0.9,2,46.455672
-1.0,1,46.481439
-1.0,1,46.518445
-1.2,3,46.615716
-1.0,1,46.64895
-0.9,2,46.70956
-1.1,2,46.772549
-1.1,2,46.814102
-1.0,1,46.854431
-1.0,1,46.878626
1.0,1,46.914341
-1.1,2,46.958662
-1.1,2,46.999966
-1.0,1,47.027712
-0.5,6,47.203826
-1.0,1,47.226729
-1.0,1,47.249484
-1.0,3,47.330057
-0.8,3,47.414091
-1.0,1,47.438458
-1.0,1,47.473868
-1.0,1,47.498661
-1.0,1,47.5212
-1.0,1,47.545066
-1.0,1,47.577-0.7,4,47.692011
-1.1,-1.0,3,47.688-1.0,1,47.795004
-1.0,1,47.818463
-1.0-1.0,1,47.7821-1.0-1.1,2,47.833889
-1.2,3,47.913862
-1.1,4,48.010616
-1.1,2,48.093647
-1.1,2,48.16226
-1.0,3,48.251467
-1.2,3,48.355336
-1.0,1,48.3864-1.2,9,48.505145
-1.-0.9,4,48.519114
-1.0,1,48.54091-1.-0.8,7,48.707636
-1.0,1,48.733979
-1.0,1,48.76633-1.2,5,48.919519
-0-1.3,4,48.914618-1-1.2,9,49.133697
-1.0,1,49.164903
-1.2,3,49.227535
-1.1,2,49.291775
-0.9,2,49.33374
-0.9,2,49.379809
-1.0,1,49.41974
-1.0,1,49.4543
-0.9,2,49.510721
-1.0,1,49.543383
-1.0,1,49.578231
-0.8,3,49.641852
-1.2,7,49.833132
-1.0,1,49.858798
-0.9,2,49.916682
-1.0,1,49.954779
-1.2,3,50.037344
-1.0,3,50.125153
-1.2,3,50.207897
-1.0,1,50.245425
-1.0,1,50.272217
-0.9,4,50.390688
-1.1,2,50.43804
-1.0,1,50.462865
-1.0,3,50.546115
-0.9,2,50.582675
-1.0,1,50.609325
-1.0,1,50.634796
-1.0,1,50.666573
-1.1,2,50.707376
-1.0,3,50.796885
-1.3,6,50.980379
-1.0,1,51.00028
-0.9,2,51.057899
-1.2,7,51.250137
-1.0,1,51.286579
-1.1,8,51.479724
-1.0,1,51.509157
-1.0,1,51.536348
-0.9,2,51.584796
-0.8,3,51.682339
-1.0,1,51.717647
-1.0,3,51.792146
-1.0,1,51.827327
-0.9,2,51.889265
-1.2,3,51.965227
-1.0,1,51.985801
-1.0,1,52.006026
-0.9,4,52.110178
-1.0,1,52.148126
-0.9,2,52.193214
-1.0,1,52.244093
-1.0,1,52.280176
-1.0,1,52.314236
-1.0,1,52.340176
-1.0,1,52.381777
-1.0,1,52.404686
-0.9,2,52.468692
-1.0,1,52.506991
-0.9,2,52.565458
-1.0,1,-1.1,12,52.-0.8,3,52.666893
-0.7,4,52.759632
-1.0,1,52.787809
-0.9,2,52.850116
-1.1,2,52.907895
-0.8,5,53.031631
-1.0,1,53.053551
-1.0,3,53.115335
-1.0,1,53.146042
-1.1,2,53.193003
-0.8,3,53.257827
-1.0,1,-1.2,3,53.380189
-1.0,1,53.410994
-1.1,6,53.552844
-0.8,3,53.626188
-1.0,1,53.661679
-0.9,2,53.711171
-0.8,3,53.804623
-1.0,3,53.87771
-0.8,3,53.950834
-1.0,3,54.026406
-1.0,1,54.049195
-1.0,1,54.081704
-0.7,6,54.202404
-1.1,4,54.300014
-1.1,4,54.381187
-0.9,2,54.438969
-1.0,5,54.56718
-1.0,1,54.59454
-1.0,1,54.625546
-0.6,5,54.766093
-1.1,4,54.870583
-1.1,2,54.929917
-1.0,1,54.958343
-1.0,1,54.981081
-1.0,1,55.019077
-1.1,2,55.075313
-0.8,3,55.145485
-1.1,4,55.24948
-1.0,1,55.27506
-0.7,4,55.366783
-1.0,1,55.386498
-1.0,1,55.419967
-1.0,1,55.446368
-1.0,1,55.478196
-0.8,3,55.554111
-0.9,4,55.670933
-1.1,2,55.717139
-1.0,3,55.809247
-1.0,1,55.835066
-1.0,1,55.86782
-1.0,1,55.891852
-0.9,2,55.934898
-0.9,2,55.995069
-1.1,2,56.045163
-1.0,3,56.116522
-1.1,2,56.165747
-1.0,1,56.185965
-0.9,2,56.227687
-0.9,2,56.267903
-1.0,3,56.329346
-1.0,1,56.345677
-1.0,1,56.384512
-1.1,2,56.425781
-1.0,1,56.450105
-1.1,2,56.503651
-1.0,1,56.526456
-1.1,2,56.566683
-1.0,1,56.593553
-1.1,2,56.661059
-1.1,2,56.715848
-1.2,3,56.772667
-1.1,2,56.846568
-1.0,1,56.879803
-0.9,2,56.933767
-1.1,2,56.975775
-1.0,1,56.999862
-1.0,1,57.030905
-1.0,1,57-1.4,11,57.105973
-1.0,1,57.141536
-1.0,1,57.17294
-1.0,1,57.199918
-0.9,2,57.266157
-1.2,3,57.346405
-1.0,1,57.372787
-1.1,2,57.435444
-1.0,1,57.459227
-0.9,4,57.569518
-1.0,1,57.588363
-0.9,2,57.639647
-1.2,3,57.718601
-1.0,3,57.803834
-1.1,2,57.845645
-1.0,1,57.880016
-1.0,1-1.1,2,57.98-0.9,4,58.032556
-1.1,2,58.10097
-1.0,1,58.124221
-1.0,3,58.213035
-1.0,5,58.394927
-0.9,2,58.459173
-1.0,7,58.656501
-1.0,1,58.690804
-1.0,1,58.711926
-1.0,1,58.741188
-1.0,3,58.824554
-0.9,6,58.957768
1.1,6,59.125578
-1.1,4,59.245747
-0.8,9,59.479636
-1.0,1,59.501045
-1.0,3,59.568535
-1.0,1,59.59945
-1.0,1,59.624876
-1.0,3,59.698248
-1.2,7,59.888618
-1.0,1,59.913959
-0.9,2,59.969173
-1.0,1,60.018779
-1.0,1,60.04421
-0.9,4,60.141221
-1.1,2,60.183004
-1.0,1,60.203299
-1.0,1,60.234632
-1.0,1,60.261243
-0.9,2,60.320556
-1.0,1,60.356135
-0.9,2,60.435491
-1.0,1,60.457245
-1.2,5,60.599743
-0.8,3,60.67308
-1.1,2,60.731461
-1.0,1,60.758556
-1.1,2,60.802742
-1.0,1,60.829008
-1.1,2,60.864161
-1.1,4,60.990417
-1.0,1,61.0101
-0.9,6,61.152579
-1.0,3,61.233933
-1.0,1,61.258407
-1.1,2,61.307371
-1.1,2,61.350329
-1.0,1,61.37025
-1.0,1,61.395055
-1.0,1,61.419244
-1.1,2,61.478621
-1.2,5,61.600541
-1.0,3,61.692688
-1.2,7,61.875365
-1.0,1,61.909396
-1.1,4,62.009297
-1.0,1,62.037088
-0.9,2,62.088421
-1.1,2,62.146278
-1.0,1,62.169269
-1.0,1,62.207968
-0.9,2,62.273228
-0.8,5,62.378454
-1.0,7,62.538791
-1.0,1,62.566221
-1.1,2,62.635424
-0.9,6,62.806576
-1.0,1,62.841322
-1.2,3,62.903633
-1.0,1,62.93881
-1.0,3,63.0028
-1.0,1,63.042812
-1.0,1,63.06715
-1.0,3,63.155205
-1.0,1,63.188139
-1.0,1,63.210003
-1.3,6,63.375207
-1.1,2,63.42604
-1.2,3,63.508141
-1.0,1,63.545509
-0.9,2,63.605246
-0.9,2,63.666726
-1.0,1,63.698835
-1.0,1,63.729058
-1.0,1,63.763102
-1.1,2,63.806725
-1.0,5,63.957855
-1.0,1,63.998245
-1.0,1,64.024061
-1.2,3,64.108909
-1.0,1,64.138741
-0.9,6,64.266732
-1.0,1,64.287995
-0.7,4,64.38542
-0.8,5,64.507116
-0.9,2,64.562803
-1.0,3,64.640311
-1.0,1,64.671709
-1.1,2,64.714852
-1.1,2,64.771439
-1.0,1,64.798609
-1.0,1,64.821748
-1.0,1,64.848918
-1.0,1,64.879057
-1.1,4,64.977136
-1.0,1,65.003989
-1.1,2,65.059618
-0.9,2,65.11642
-1.0,1,65.138044
1.3,8,65.375751
-0.9,2,65.432865
-1.1,2,65.496164
-1.0,1,65.522286
-0.9,4,65.630543
-1.0,1,65.659511
-0.9,4,65.759422
-1.0,3,66.382627
-0.9,2,66.434783
-1.0,3,66.503762
-0.9,4,66.590043
-1.0,1,66.623225
-1.0,1,66.647063
-1.0,1,66.677926
5.020469
-1.0,1,65.045301
-1.0,1,65.068611
-1.0,1,65.098571
-1.0,1,65.128802
-1.0,1,65.150067
-1.0,3,65.237277
-1.0,3,65.318438
-1.0,1,65.353904
-0.9,4,65.473815
-1.1,2,65.540807
-1.0,1,65.564838
-1.1,2,65.619669
-1.0,1,65.644033
-1.1,2,65.699217
-1.0,1,65.728185
-1.1,2,65.773024
-1.0,1,65.80076
-1.0,1,65.828096
1.0,1,66.379225
-1.0,1,66.419442
-1.0,1,66.450283
-1.0,1,66.474073
-0.9,2,66.527854
-1.0,5,66.637415
1.2,3,66.715738
-1.0,1,66.739026
-1.0,3,65.179168
-1.0,1,65.206675
-1.0,3,65.285537
-1.0,1,65.309901
-1.0,1,65.340852
-1.0,1,65.366598
-0.9,4,65.467647
-1.0,1,65.496014
-1.0,3,66.116151
-1.6,9,66.326108
-1.0,1,66.357767
-0.9,2,66.404894
