#{"t_start": 1747757643.075617, "env_id": "None"}
r,l,t
-0.8,3,35.64524
-1.0,1,35.660419
-1.0,1,35.681279
-1.0,1,35.700993
-1.0,1,35.725978
-1.1,2,35.759999
-1.0,1,35.780361
-1.0,1,35.804101
-0.9,2,35.830717
-0.9,2,35.859477
-1.0,1,35.880229
-1.1,2,35.905829
-0.9,2,35.934816
-1.0,1,35.954882
-1.0,1,35.970702
-1.1,2,36.004412
-1.1,4,36.058347
-0.9,4,36.111808
-1.0,1,36.129835
-1.0,3,36.171351
-0.9,4,36.231072
-1.0,1,36.250169
-0.8,5,36.313645
-1.1,2,36.339318
-0.9,2,36.371193
-1.0,1,36.390974
-1.0,1,36.414676
-1.0,1,36.430094
-1.0,1,36.446326
-1.2,3,36.485362
-1.0,1,36.50114
-1.1,2,36.530594
-1.0,1,36.549534
-0.9,2,36.578519
-1.0,9,36.687108
-1.0,1,36.707077
-1.0,1,36.725181
-1.0,1,36.74368
-1.0,1,36.761513
1.0,3,36.800499
-0.9,2,36.833861
-1.0,1,36.852782
-1.0,3,36.88935
-1.0,1,36.906256
-1.0,1,36.924958
-1.0,1,36.943176
-1.0,1,36.960908
-1.0,3,37.000669
-0.9,2,37.029156
-0.9,2,37.058021
-1.0,5,37.130381
-0.9,2,37.159597
-0.9,2,37.189298
-0.9,2,37.214145
-1.0,3,37.254039
-1.0,1,37.278064
-1.0,3,37.316107
-1.0,1,37.334397
-1.1,2,37.360271
-0.9,2,37.389357
-1.0,1,37.404389
-1.0,1,37.421914
-1.2,5,37.495159
-0.9,4,37.544989
-0.9,2,37.570284
-0.9,2,37.604018
-1.0,1,37.621761
-1.0,1,37.636251
-1.0,1,37.658296
-1.0,1,37.678224
-1.0,1,37.695852
-1.1,2,37.732232
-1.0,1,37.751025
-0.8,5,37.81629
-1.0,1,37.83714
-1.1,4,37.885385
-0.8,3,37.925237
-1.1,2,37.954707
-1.0,1,37.974033
-1.0,1,37.99088
-1.1,2,38.020165
-1.1,2,38.055151
-1.0,1,38.075031
-1.0,1,38.088896
-1.0,1,38.103984
-1.0,1,38.12093
-1.0,3,38.165179
-0.9,2,38.194243
-1.0,1,38.215489
-1.0,1,38.231096
-1.0,1,38.248984
-1.0,1,38.276333
-1.0,1,38.300394
-1.0,1,38.325175
-1.0,1,38.34483
-1.0,1,38.360852
-1.0,5,38.422336
-1.0,1,38.442217
-1.0,1,38.461069
-1.1,2,38.495669
-1.0,1,38.51687
1.0,1,38.536253
-0.7,6,38.623317
-1.0,3,38.675942
-1.0,1,38.694855
-1.0,1,38.715632
-1.0,1,38.735774
-1.1,2,38.767063
-0.9,2,38.794392
-1.0,1,38.814541
-0.9,2,38.847835
-1.0,1,38.868163
-1.1,4,38.920835
-1.1,2,38.9509
-1.1,2,38.980133
-1.0,1,39.00007
-1.1,2,39.031316
