#{"t_start": 1747666913.5218923, "env_id": "None"}
r,l,t
-1.1,2,33.743627
-1.2,3,33.783612
-1.0,1,33.806464
-1.0,1,33.828779
-1.0,1,33.84827
-1.1,2,33.882793
-1.0,1,33.910812
-1.1,2,33.948792
-1.0,1,33.972675
-1.1,2,34.001694
-1.0,1,34.021868
-1.1,2,34.051742
-1.0,1,34.066602
-1.2,5,34.127302
-1.2,3,34.167998
-0.9,2,34.1992
-1.1,4,34.26475
-1.0,3,34.313133
-0.9,2,34.353618
-1.1,2,34.388905
-1.0,1,34.408075
-1.0,1,34.427682
-1.2,3,34.48161
-1.1,2,34.517312
-1.0,1,34.538939
-1.1,2,34.573332
-1.0,1,34.592446
-1.1,2,34.631626
-1.0,1,34.653877
-1.1,2,34.693192
-1.0,1,34.712822
-1.1,2,34.750484
-1.1,2,34.783576
-1.2,3,34.838303
-1.1,2,34.873293
-1.0,1,34.892908
-1.0,1,34.912693
-0.9,2,34.952685
-1.0,1,34.978479
-0.8,3,35.027642
-1.0,1,35.053422
-1.0,1,35.073864
-1.3,4,35.137983
-1.1,2,35.172986
-1.0,3,35.223693
-1.0,1,35.243271
-1.2,3,35.288194
-1.0,1,35.308291
-1.0,1,35.328046
-1.0,1,35.353777
-1.0,1,35.373886
-1.0,1,35.396549
-1.0,1,35.418206
-1.0,1,35.438194
-1.1,4,35.501634
-1.2,3,35.548483
-1.0,1,35.571673
-1.1,2,35.608433
-1.1,2,35.641151
-1.0,1,35.657703
-0.9,4,35.707113
-0.8,3,35.75728
-1.0,1,35.778923
-1.3,4,35.841648
-1.0,1,35.863137
-0.9,2,35.899395
-0.9,2,35.92848
-1.0,1,35.952013
-1.0,1,35.973648
-0.9,2,36.013586
-0.9,2,36.042961
-1.5,8,36.153218
-1.0,1,36.172536
-1.1,2,36.208136
-1.2,3,36.253156
-1.0,1,36.279016
-1.0,1,36.297898
-1.0,1,36.319044
-1.0,1,36.342297
-0.9,2,36.377713
-1.2,3,36.433696
-1.0,1,36.453349
-0.6,5,36.527261
-1.0,1,36.547549
-1.0,1,36.567993
-1.1,2,36.598579
-1.0,1,36.617245
-0.9,2,36.65747
-0.9,2,36.68886
-0.8,3,36.73238
-1.0,3,36.777932
-1.1,2,36.813143
-1.1,2,36.847072
-1.0,1,36.86735
-0.9,2,36.902762
-1.1,2,36.93297
-1.0,1,36.953571
-0.9,2,36.983798
-1.0,3,37.027347
-1.0,1,37.047897
-1.0,1,37.07305
-1.0,1,37.092825
-0.9,2,37.133042
-1.0,1,37.15218
-1.0,1,37.173827
-1.0,3,37.216142
-1.0,1,37.236747
-1.0,1,37.257518
-1.0,1,37.283562
-1.0,1,37.302298
-1.0,1,37.322887
-1.0,3,37.372411
-1.0,1,37.392599
-1.1,2,37.432492
-1.0,1,37.457129
-1.1,4,37.507962
-1.1,2,37.543216
-1.0,1,37.569823
-1.0,1,37.586961
-0.9,2,37.622231
-0.9,2,37.65363
-1.0,1,37.673006
-1.0,1,37.692451
-1.0,1,37.713566
-0.9,2,37.747425
-1.1,2,37.78331
-1.0,1,37.803014
-1.0,1,37.822755
-0.9,4,37.882879
-1.0,1,37.902534
-1.3,6,37.987706
-1.0,1,38.00792
-0.8,3,38.04811
-1.0,1,38.073788
-1.1,2,38.111774
-1.1,2,38.153153
-1.0,1,38.172266
-1.0,3,38.217078
-0.9,2,38.248133
-1.0,1,38.268656
-1.1,2,38.304183
-1.0,1,38.32228
-1.0,1,38.347596
-0.9,2,38.382529
-1.0,1,38.403805
-1.0,1,38.424086
-0.9,2,38.460519
-1.1,2,38.494414
-1.0,1,38.512592
-1.0,1,38.530751
-1.0,1,38.559454
-1.1,2,38.5979
-1.0,1,38.623243
-1.0,1,38.643382
-1.1,2,38.672187
-1.1,2,38.70335
-0.9,2,38.736967
-1.0,3,38.778083
-1.0,1,38.79743
-1.1,2,38.827579
-1.0,1,38.848113
-1.0,1,38.873154
-1.0,1,38.893749
-0.9,2,38.926733
-1.1,4,38.978247
1.2,3,39.022547
-0.9,2,39.052645
-1.2,3,39.09703
-1.0,1,39.117022
-1.0,1,39.142424
-1.0,1,39.161034
-1.0,1,39.176994
-1.0,1,39.197296
-1.1,2,39.228452
-1.0,1,39.248449
-1.0,7,39.337786
-1.1,2,39.368025
-1.0,1,39.387266
-1.0,1,39.407439
-1.0,1,39.427385
-1.1,2,39.462873
-1.0,1,39.483086
-0.9,2,39.517927
-1.0,1,39.538027
-0.9,2,39.567835
-1.3,4,39.616906
-1.0,1,39.636699
-1.0,1,39.652058
-0.9,2,39.683081
-1.0,1,39.701155
-1.0,3,39.747102
-1.0,1,39.768507
-1.2,5,39.82664
-1.0,5,39.881976
-1.0,3,39.922604
-1.0,1,39.94218
-1.1,2,39.971933
-1.0,1,39.98806
-1.0,1,40.007648
-1.3,4,40.068084
-1.1,2,40.097942
-1.0,1,40.111785
-1.0,1,40.132555
-0.9,2,40.167779
-1.0,1,40.187068
-0.9,4,40.243364
-0.9,4,40.296309
-1.1,2,40.321755
-1.0,1,40.342332
-0.8,3,40.378337
-1.0,3,40.422096
-1.1,2,40.458861
-1.1,6,40.538082
-0.8,3,40.586481
