#{"t_start": 1747666392.709178, "env_id": "None"}
r,l,t
-1.0,1,25.751367
-1.0,1,25.773246
-1.2,9,25.899236
-1.1,2,25.938788
-1.0,1,25.968379
-1.0,1,25.996589
-1.0,1,26.013693
-1.0,3,26.065312
-1.0,1,26.08284
-1.0,3,26.134536
-1.3,4,26.203986
-1.0,1,26.224802
-1.0,1,26.248366
-0.9,2,26.289111
1.0,1,26.310734
-1.1,2,26.343751
-1.0,1,26.363037
-1.0,1,26.388997
-1.3,6,26.474897
-1.2,7,26.679998
-0.9,2,26.715708
-1.0,1,26.73543
-1.0,1,26.759297
-1.0,1,26.785791
-1.1,2,26.816469
-0.9,2,26.847423
-1.1,2,26.880789
-1.0,1,26.89933
-1.0,1,26.919204
-1.0,7,27.030071
-0.9,2,27.064775
-1.0,1,27.088689
-1.1,2,27.120246
-0.9,2,27.159794
-1.2,3,27.20837
-1.1,4,27.270438
-1.0,1,27.288816
-0.7,4,27.348513
-0.7,8,27.46034
-0.9,4,27.525057
-1.0,1,27.55607
-0.9,2,27.599537
-1.1,2,27.639256
-1.0,1,27.658991
-1.0,1,27.685937
-1.0,1,27.710977
-1.0,1,27.73558
-1.0,1,27.760237
-0.7,4,27.835142
-1.2,3,27.890052
-1.0,1,27.913726
-1.0,1,27.940496
-1.1,2,27.979665
-1.1,2,28.015197
-1.0,1,28.039308
-0.9,4,28.113581
-1.0,1,28.134458
-0.9,2,28.173894
-0.9,2,28.214168
-0.9,2,28.254658
-1.1,2,28.294871
-1.0,1,28.31875
-0.9,2,28.354257
-1.0,1,28.374851
-1.0,1,28.399238
-1.1,2,28.433513
-1.0,1,28.458135
-1.1,2,28.499085
-1.0,1,28.523935
-1.2,3,28.571537
-1.0,1,28.593528
-1.1,4,28.65363
-1.0,1,28.680261
-1.1,2,28.715837
-1.0,1,28.739205
-1.0,1,28.766895
-1.0,1,28.798115
-1.1,2,28.835448
-1.1,2,28.876117
-1.0,1,28.900926
-1.1,2,28.941725
-1.1,2,28.984364
-1.0,1,29.007553
-1.0,1,29.034742
-1.0,1,29.059115
-1.0,1,29.084707
-1.1,2,29.120771
-1.0,1,29.150346
-1.0,1,29.176103
-1.1,2,29.205084
-1.0,1,29.224537
-1.0,1,29.250247
-1.1,2,29.282574
-1.0,1,29.309282
-0.9,2,29.348248
-1.0,1,29.372492
-1.0,1,29.397228
-0.8,3,29.450573
-1.0,1,29.476674
-1.1,2,29.514673
-1.1,2,29.553683
-0.8,5,29.639708
-1.0,1,29.66475
-1.0,1,29.689472
-1.0,1,29.714843
-1.0,1,29.735925
-1.1,2,29.772043
-1.0,1,29.795879
-0.9,2,29.828958
-1.0,1,29.855992
-1.0,1,29.874364
-1.1,2,29.909041
-1.0,1,29.931607
-1.1,2,29.96155
-1.2,5,30.038212
-1.0,1,30.063487
-1.0,1,30.086285
-1.0,1,30.109363
